12000 3 
92 8.500000e-001 -1 
110 7.500000e-001 -1 
113 9.500000e-001 -1 
62 1.250000e+000 -1 
61 8.421053e-001 -1 
49 6.842105e-001 -1 
69 9.500000e-001 -1 
124 1.111111e+000 -1 
95 8.500000e-001 -1 
86 7.500000e-001 -1 
98 6.000000e-001 -1 
143 1.111111e+000 -1 
150 9.500000e-001 -1 
114 9.500000e-001 -1 
94 9.500000e-001 -1 
87 1.111111e+000 -1 
96 1.176471e+000 -1 
104 1.111111e+000 -1 
96 9.500000e-001 -1 
111 1.333333e+000 -1 
79 8.000000e-001 -1 
87 1.250000e+000 -1 
86 1.111111e+000 -1 
89 7.000000e-001 -1 
113 9.500000e-001 -1 
116 1 -1 
112 8.000000e-001 -1 
133 1.111111e+000 -1 
134 1.052632e+000 -1 
136 8.500000e-001 -1 
110 8.500000e-001 -1 
108 1.250000e+000 -1 
94 1 -1 
128 1.111111e+000 -1 
108 1.111111e+000 -1 
166 1.111111e+000 -1 
86 1.111111e+000 -1 
84 1.176471e+000 -1 
108 9.000000e-001 -1 
97 1.052632e+000 -1 
62 1.333333e+000 -1 
95 9.000000e-001 -1 
84 6.500000e-001 -1 
92 6.500000e-001 -1 
73 6.000000e-001 -1 
75 7.500000e-001 -1 
79 5.500000e-001 -1 
106 8.000000e-001 -1 
40 6.000000e-001 -1 
68 1.333333e+000 -1 
72 6.500000e-001 -1 
82 8.500000e-001 -1 
69 8.500000e-001 -1 
93 8.500000e-001 -1 
130 9.000000e-001 -1 
122 9.500000e-001 -1 
127 1.052632e+000 -1 
113 9.000000e-001 -1 
124 9.500000e-001 -1 
103 1.176471e+000 -1 
92 1.428571e+000 -1 
118 1.176471e+000 -1 
131 9.500000e-001 -1 
63 6.500000e-001 -1 
48 8.000000e-001 -1 
33 1.250000e+000 -1 
59 1.176471e+000 -1 
70 8.000000e-001 -1 
56 1.111111e+000 -1 
31 1.333333e+000 -1 
87 8.000000e-001 -1 
79 7.500000e-001 -1 
64 8.500000e-001 -1 
81 8.500000e-001 -1 
81 7.500000e-001 -1 
96 9.000000e-001 -1 
77 9.000000e-001 -1 
42 8.500000e-001 -1 
67 7.000000e-001 -1 
62 8.500000e-001 -1 
101 7.500000e-001 -1 
95 8.500000e-001 -1 
75 8.500000e-001 -1 
143 1.111111e+000 -1 
118 1.111111e+000 -1 
120 9.000000e-001 -1 
103 1.176471e+000 -1 
92 1.176471e+000 -1 
112 1.052632e+000 -1 
125 1.052632e+000 -1 
122 1.052632e+000 -1 
70 1.333333e+000 -1 
82 1.333333e+000 -1 
13 1.250000e+000 -1 
68 7.500000e-001 -1 
49 1.111111e+000 -1 
37 1.250000e+000 -1 
66 9.000000e-001 -1 
79 9.000000e-001 -1 
86 1.052632e+000 -1 
92 8.500000e-001 -1 
74 9.000000e-001 -1 
106 1.052632e+000 -1 
72 8.500000e-001 -1 
81 1.333333e+000 -1 
87 9.500000e-001 -1 
129 1 -1 
94 7.000000e-001 -1 
85 1.111111e+000 -1 
158 9.500000e-001 -1 
99 1.250000e+000 -1 
99 9.500000e-001 -1 
148 1 -1 
54 8.947368e-001 -1 
27 6.000000e-001 -1 
31 7.000000e-001 -1 
43 7.500000e-001 -1 
56 8.000000e-001 -1 
53 7.000000e-001 -1 
58 8.500000e-001 -1 
60 7.500000e-001 -1 
61 7.000000e-001 -1 
64 8.000000e-001 -1 
52 1.250000e+000 -1 
77 9.000000e-001 -1 
68 1.052632e+000 -1 
75 9.000000e-001 -1 
78 1.052632e+000 -1 
68 1.176471e+000 -1 
54 1.176471e+000 -1 
71 9.000000e-001 -1 
82 1 -1 
64 1.111111e+000 -1 
66 9.500000e-001 -1 
85 1 -1 
50 1.176471e+000 -1 
52 1.176471e+000 -1 
52 1.250000e+000 -1 
67 1.333333e+000 -1 
82 1.111111e+000 -1 
56 9.500000e-001 -1 
67 1.052632e+000 -1 
73 1.052632e+000 -1 
50 1.250000e+000 -1 
68 1.428571e+000 -1 
71 1.333333e+000 -1 
84 1.333333e+000 -1 
105 1.176471e+000 -1 
97 1.333333e+000 -1 
101 1.333333e+000 -1 
69 1.666667e+000 -1 
59 1.428571e+000 -1 
87 1.333333e+000 -1 
67 1.250000e+000 -1 
73 1.176471e+000 -1 
90 1.111111e+000 -1 
74 7.500000e-001 -1 
74 7.500000e-001 -1 
102 9.500000e-001 -1 
117 9.500000e-001 -1 
80 1.052632e+000 -1 
75 1.250000e+000 -1 
99 1 -1 
58 9.000000e-001 -1 
94 6.500000e-001 -1 
92 6.500000e-001 -1 
85 7.000000e-001 -1 
110 9.500000e-001 -1 
122 8.500000e-001 -1 
110 8.000000e-001 -1 
111 8.500000e-001 -1 
80 6.000000e-001 -1 
105 8.000000e-001 -1 
72 1.052632e+000 -1 
43 1.250000e+000 -1 
74 9.000000e-001 -1 
75 1.111111e+000 -1 
60 1.250000e+000 -1 
27 1.428571e+000 -1 
47 1.250000e+000 -1 
45 1.250000e+000 -1 
72 1.052632e+000 -1 
40 9.500000e-001 -1 
34 7.500000e-001 -1 
45 8.000000e-001 -1 
48 7.500000e-001 -1 
51 8.000000e-001 -1 
38 6.500000e-001 -1 
50 8.000000e-001 -1 
47 7.500000e-001 -1 
24 6.000000e-001 -1 
67 8.500000e-001 -1 
68 7.000000e-001 -1 
47 9.000000e-001 -1 
78 7.500000e-001 -1 
94 8.500000e-001 -1 
97 9.000000e-001 -1 
78 1.052632e+000 -1 
68 1.111111e+000 -1 
79 1.111111e+000 -1 
110 1.111111e+000 -1 
52 9.500000e-001 -1 
48 1.111111e+000 -1 
77 8.500000e-001 -1 
89 8.500000e-001 -1 
76 8.000000e-001 -1 
54 1.111111e+000 -1 
74 9.000000e-001 -1 
64 1.250000e+000 -1 
29 1.250000e+000 -1 
79 1 -1 
43 1.111111e+000 -1 
47 1.250000e+000 -1 
123 9.000000e-001 -1 
87 1.111111e+000 -1 
93 9.500000e-001 -1 
105 1.052632e+000 -1 
110 1.111111e+000 -1 
94 8.000000e-001 -1 
121 1 -1 
90 8.000000e-001 -1 
60 1.176471e+000 -1 
124 9.000000e-001 -1 
47 1.428571e+000 -1 
71 1.111111e+000 -1 
79 1.176471e+000 -1 
80 1.052632e+000 -1 
75 9.000000e-001 -1 
85 1 -1 
74 1.250000e+000 -1 
125 1 -1 
58 1.250000e+000 -1 
46 1.428571e+000 -1 
76 8.000000e-001 -1 
63 8.500000e-001 -1 
64 7.000000e-001 -1 
118 1.111111e+000 -1 
92 9.000000e-001 -1 
84 7.500000e-001 -1 
76 6.500000e-001 -1 
87 8.000000e-001 -1 
62 8.000000e-001 -1 
83 8.500000e-001 -1 
59 1.176471e+000 -1 
75 1.176471e+000 -1 
75 9.500000e-001 -1 
43 8.500000e-001 -1 
54 1.428571e+000 -1 
91 9.000000e-001 -1 
42 1.428571e+000 -1 
51 1.111111e+000 -1 
90 1.052632e+000 -1 
74 9.500000e-001 -1 
50 1.250000e+000 -1 
70 1.176471e+000 -1 
69 1.111111e+000 -1 
81 9.000000e-001 -1 
77 1.111111e+000 -1 
74 1.111111e+000 -1 
47 1.176471e+000 -1 
84 1 -1 
82 1.052632e+000 -1 
90 1.111111e+000 -1 
93 1.111111e+000 -1 
113 9.500000e-001 -1 
105 9.000000e-001 -1 
98 9.500000e-001 -1 
74 1.111111e+000 -1 
92 1 -1 
84 8.000000e-001 -1 
49 7.000000e-001 -1 
77 9.500000e-001 -1 
88 9.500000e-001 -1 
96 9.500000e-001 -1 
65 1.111111e+000 -1 
70 1.176471e+000 -1 
65 1.250000e+000 -1 
118 1.111111e+000 -1 
42 1.176471e+000 -1 
46 1.333333e+000 -1 
56 1.250000e+000 -1 
23 1.333333e+000 -1 
54 1.250000e+000 -1 
88 6.000000e-001 -1 
75 8.000000e-001 -1 
69 7.500000e-001 -1 
63 8.000000e-001 -1 
81 7.500000e-001 -1 
58 7.500000e-001 -1 
74 7.500000e-001 -1 
69 7.000000e-001 -1 
78 8.500000e-001 -1 
70 7.000000e-001 -1 
74 7.500000e-001 -1 
63 8.000000e-001 -1 
72 9.500000e-001 -1 
86 1 -1 
65 7.000000e-001 -1 
49 6.500000e-001 -1 
57 1.250000e+000 -1 
93 7.000000e-001 -1 
63 7.000000e-001 -1 
82 8.000000e-001 -1 
82 8.500000e-001 -1 
102 1.111111e+000 -1 
70 1.176471e+000 -1 
31 1.250000e+000 -1 
76 1.333333e+000 -1 
72 1.176471e+000 -1 
36 1.111111e+000 -1 
57 9.500000e-001 -1 
48 9.000000e-001 -1 
81 1.111111e+000 -1 
39 1.250000e+000 -1 
27 1.666667e+000 -1 
34 1.333333e+000 -1 
10 1.538462e+000 -1 
55 1.176471e+000 -1 
63 1.333333e+000 -1 
69 1.176471e+000 -1 
43 1.666667e+000 -1 
76 1.333333e+000 -1 
57 1.250000e+000 -1 
84 1.176471e+000 -1 
124 9.000000e-001 -1 
99 9.000000e-001 -1 
120 8.500000e-001 -1 
97 8.500000e-001 -1 
117 8.000000e-001 -1 
90 7.000000e-001 -1 
113 8.500000e-001 -1 
134 9.000000e-001 -1 
135 1 -1 
129 9.000000e-001 -1 
124 8.500000e-001 -1 
73 1.176471e+000 -1 
98 1.052632e+000 -1 
122 9.000000e-001 -1 
74 1.176471e+000 -1 
87 9.500000e-001 -1 
66 8.500000e-001 -1 
98 8.000000e-001 -1 
65 8.000000e-001 -1 
114 9.000000e-001 -1 
136 1.052632e+000 -1 
62 1.428571e+000 -1 
107 1.176471e+000 -1 
137 1.111111e+000 -1 
49 1.538462e+000 -1 
83 1.250000e+000 -1 
47 1.538462e+000 -1 
85 1.333333e+000 -1 
159 9.500000e-001 -1 
84 1.052632e+000 -1 
46 1.176471e+000 -1 
50 1.111111e+000 -1 
61 1.176471e+000 -1 
40 1.111111e+000 -1 
19 1.538462e+000 -1 
38 1.250000e+000 -1 
28 1.538462e+000 -1 
15 1.538462e+000 -1 
30 1.428571e+000 -1 
51 7.000000e-001 -1 
30 8.000000e-001 -1 
23 6.500000e-001 -1 
60 9.000000e-001 -1 
49 8.500000e-001 -1 
30 6.500000e-001 -1 
19 8.000000e-001 -1 
36 8.000000e-001 -1 
45 9.000000e-001 -1 
49 8.000000e-001 -1 
73 9.000000e-001 -1 
43 1.250000e+000 -1 
43 1.333333e+000 -1 
49 1.428571e+000 -1 
75 1.176471e+000 -1 
42 1.250000e+000 -1 
64 1.250000e+000 -1 
24 1.818182e+000 -1 
48 1.333333e+000 -1 
73 1.176471e+000 -1 
81 9.500000e-001 -1 
63 8.000000e-001 -1 
150 9.500000e-001 -1 
105 9.000000e-001 -1 
103 8.000000e-001 -1 
114 9.500000e-001 -1 
81 7.000000e-001 -1 
89 1.111111e+000 -1 
75 7.500000e-001 -1 
98 8.500000e-001 -1 
55 9.500000e-001 -1 
13 1.250000e+000 -1 
26 1.428571e+000 -1 
19 1.428571e+000 -1 
27 1.666667e+000 -1 
35 1.428571e+000 -1 
12 1.818182e+000 -1 
14 1.538462e+000 -1 
13 1.333333e+000 -1 
26 1.428571e+000 -1 
42 1.333333e+000 -1 
37 1.428571e+000 -1 
30 1.666667e+000 -1 
21 1.666667e+000 -1 
70 1.250000e+000 -1 
90 1.250000e+000 -1 
57 1.333333e+000 -1 
61 1.538462e+000 -1 
67 1.428571e+000 -1 
51 1.250000e+000 -1 
42 1.538462e+000 -1 
54 1.818182e+000 -1 
24 2 -1 
40 2 -1 
65 1.666667e+000 -1 
57 1.176471e+000 -1 
60 1.666667e+000 -1 
95 1.176471e+000 -1 
66 8.000000e-001 -1 
79 1.176471e+000 -1 
87 8.500000e-001 -1 
87 9.500000e-001 -1 
53 8.000000e-001 -1 
72 8.500000e-001 -1 
57 9.000000e-001 -1 
50 1.111111e+000 -1 
71 8.500000e-001 -1 
63 7.000000e-001 -1 
62 6.500000e-001 -1 
54 7.500000e-001 -1 
82 1.333333e+000 -1 
143 1.176471e+000 -1 
58 1.250000e+000 -1 
58 1.333333e+000 -1 
110 1.052632e+000 -1 
88 1.250000e+000 -1 
94 1.428571e+000 -1 
111 1.333333e+000 -1 
116 1.111111e+000 -1 
84 1.666667e+000 -1 
119 1.111111e+000 -1 
135 9.000000e-001 -1 
118 1.333333e+000 -1 
65 1.538462e+000 -1 
37 1.666667e+000 -1 
45 1.538462e+000 -1 
62 1.538462e+000 -1 
35 1.818182e+000 -1 
43 1.818182e+000 -1 
32 2 -1 
45 1.428571e+000 -1 
99 8.500000e-001 -1 
86 1.250000e+000 -1 
84 1.250000e+000 -1 
29 1.538462e+000 -1 
72 1.428571e+000 -1 
86 1.176471e+000 -1 
56 1.250000e+000 -1 
55 1.333333e+000 -1 
82 1.250000e+000 -1 
52 1.666667e+000 -1 
40 1.428571e+000 -1 
119 1.111111e+000 -1 
54 1.250000e+000 -1 
82 1.176471e+000 -1 
73 1.428571e+000 -1 
117 1.538462e+000 -1 
95 1.538462e+000 -1 
75 1.333333e+000 -1 
120 1.333333e+000 -1 
102 1.111111e+000 -1 
78 9.000000e-001 -1 
95 9.500000e-001 -1 
76 1.176471e+000 -1 
60 9.000000e-001 -1 
101 8.500000e-001 -1 
61 1.176471e+000 -1 
89 7.000000e-001 -1 
55 1.333333e+000 -1 
66 1.666667e+000 -1 
60 1.333333e+000 -1 
109 1 -1 
96 1.111111e+000 -1 
118 9.500000e-001 -1 
100 8.000000e-001 -1 
100 9.000000e-001 -1 
111 8.500000e-001 -1 
103 9.500000e-001 -1 
88 6.500000e-001 -1 
115 9.000000e-001 -1 
95 1.250000e+000 -1 
87 1.052632e+000 -1 
112 1.111111e+000 -1 
92 1.111111e+000 -1 
78 1.176471e+000 -1 
80 1.111111e+000 -1 
91 1.250000e+000 -1 
102 9.000000e-001 -1 
75 1.111111e+000 -1 
115 1 -1 
101 1.250000e+000 -1 
77 1.333333e+000 -1 
91 1.111111e+000 -1 
46 1.333333e+000 -1 
39 1.666667e+000 -1 
44 1.538462e+000 -1 
51 1.428571e+000 -1 
77 1.333333e+000 -1 
59 1.538462e+000 -1 
67 1.538462e+000 -1 
61 1.538462e+000 -1 
77 1.428571e+000 -1 
52 1.538462e+000 -1 
87 1.250000e+000 -1 
50 1.666667e+000 -1 
75 1.428571e+000 -1 
73 1.428571e+000 -1 
52 1.666667e+000 -1 
38 1.666667e+000 -1 
63 1.428571e+000 -1 
73 1.052632e+000 -1 
81 1.111111e+000 -1 
68 1.176471e+000 -1 
37 1 -1 
74 9.000000e-001 -1 
83 1.111111e+000 -1 
67 9.000000e-001 -1 
81 8.000000e-001 -1 
92 9.500000e-001 -1 
64 9.000000e-001 -1 
46 1.111111e+000 -1 
63 1.250000e+000 -1 
68 9.000000e-001 -1 
88 9.500000e-001 -1 
60 1.111111e+000 -1 
67 9.500000e-001 -1 
87 1.052632e+000 -1 
33 1.250000e+000 -1 
55 1.250000e+000 -1 
71 1.111111e+000 -1 
82 1.111111e+000 -1 
97 8.500000e-001 -1 
131 8.500000e-001 -1 
133 8.500000e-001 -1 
96 1.052632e+000 -1 
128 1 -1 
125 8.000000e-001 -1 
106 1.250000e+000 -1 
134 1.111111e+000 -1 
151 9.500000e-001 -1 
35 1.333333e+000 -1 
109 1.333333e+000 -1 
85 1.333333e+000 -1 
96 1.176471e+000 -1 
124 1.111111e+000 -1 
134 1.111111e+000 -1 
122 1.052632e+000 -1 
112 1.250000e+000 -1 
104 9.000000e-001 -1 
101 8.500000e-001 -1 
99 9.500000e-001 -1 
46 1.333333e+000 -1 
72 1.666667e+000 -1 
46 1.428571e+000 -1 
59 1.538462e+000 -1 
119 9.500000e-001 -1 
44 1.818182e+000 -1 
53 1.538462e+000 -1 
66 1.176471e+000 -1 
38 1.538462e+000 -1 
43 8.500000e-001 -1 
54 1.052632e+000 -1 
47 1.250000e+000 -1 
39 1.176471e+000 -1 
73 9.000000e-001 -1 
63 1.176471e+000 -1 
74 1 -1 
77 1.111111e+000 -1 
43 9.000000e-001 -1 
99 9.500000e-001 -1 
69 8.000000e-001 -1 
88 7.500000e-001 -1 
94 8.500000e-001 -1 
67 8.000000e-001 -1 
90 7.500000e-001 -1 
99 7.500000e-001 -1 
76 1 -1 
63 8.500000e-001 -1 
91 8.000000e-001 -1 
70 6.500000e-001 -1 
76 1.052632e+000 -1 
106 1.052632e+000 -1 
84 1.176471e+000 -1 
81 1.052632e+000 -1 
50 1.250000e+000 -1 
65 1 -1 
92 1.111111e+000 -1 
54 1.176471e+000 -1 
45 1.538462e+000 -1 
47 1.428571e+000 -1 
66 7.500000e-001 -1 
40 5.000000e-001 -1 
40 6.500000e-001 -1 
62 6.000000e-001 -1 
43 6.000000e-001 -1 
67 6.000000e-001 -1 
68 6.500000e-001 -1 
45 1.428571e+000 -1 
57 8.000000e-001 -1 
48 8.500000e-001 -1 
82 7.000000e-001 -1 
40 1.428571e+000 -1 
95 9.500000e-001 -1 
72 1.052632e+000 -1 
91 8.000000e-001 -1 
69 7.500000e-001 -1 
65 8.000000e-001 -1 
77 6.000000e-001 -1 
55 7.500000e-001 -1 
68 6.500000e-001 -1 
89 7.500000e-001 -1 
95 1.052632e+000 -1 
65 1.052632e+000 -1 
64 7.500000e-001 -1 
108 9.000000e-001 -1 
100 1.052632e+000 -1 
62 1.111111e+000 -1 
65 8.000000e-001 -1 
50 1.428571e+000 -1 
85 1.333333e+000 -1 
97 1.250000e+000 -1 
108 1.052632e+000 -1 
69 1.111111e+000 -1 
117 1.052632e+000 -1 
101 1.176471e+000 -1 
51 1.333333e+000 -1 
99 1.111111e+000 -1 
101 1.176471e+000 -1 
115 1.176471e+000 -1 
100 1.176471e+000 -1 
118 1.052632e+000 -1 
132 1.052632e+000 -1 
81 1.333333e+000 -1 
65 1.428571e+000 -1 
138 1.111111e+000 -1 
117 1.250000e+000 -1 
113 1.428571e+000 -1 
152 1.111111e+000 -1 
137 1.111111e+000 -1 
65 1.666667e+000 -1 
29 1.111111e+000 -1 
54 1.333333e+000 -1 
24 1.333333e+000 -1 
20 1.333333e+000 -1 
38 1.333333e+000 -1 
38 1.176471e+000 -1 
31 1.333333e+000 -1 
46 1.176471e+000 -1 
40 8.500000e-001 -1 
12 1.428571e+000 -1 
79 8.500000e-001 -1 
79 9.000000e-001 -1 
83 1.176471e+000 -1 
102 1 -1 
88 8.000000e-001 -1 
103 9.500000e-001 -1 
97 9.000000e-001 -1 
90 9.500000e-001 -1 
93 9.000000e-001 -1 
97 1.111111e+000 -1 
88 1.428571e+000 -1 
90 1.250000e+000 -1 
93 1.250000e+000 -1 
96 1.176471e+000 -1 
72 1.250000e+000 -1 
94 1 -1 
55 1.428571e+000 -1 
99 9.000000e-001 -1 
93 1.052632e+000 -1 
88 9.500000e-001 -1 
44 1.250000e+000 -1 
31 1.428571e+000 -1 
76 8.500000e-001 -1 
79 1.176471e+000 -1 
73 7.500000e-001 -1 
106 1.111111e+000 -1 
113 1.052632e+000 -1 
66 1.176471e+000 -1 
92 1.428571e+000 -1 
10 2 -1 
102 1.176471e+000 -1 
81 1.250000e+000 -1 
71 1.428571e+000 -1 
88 1.176471e+000 -1 
73 1.428571e+000 -1 
92 1.428571e+000 -1 
85 1.333333e+000 -1 
69 1.538462e+000 -1 
57 1.666667e+000 -1 
66 1.333333e+000 -1 
106 1.250000e+000 -1 
113 1.111111e+000 -1 
95 1.250000e+000 -1 
108 1.176471e+000 -1 
112 8.000000e-001 -1 
90 1.250000e+000 -1 
123 1.111111e+000 -1 
110 1.111111e+000 -1 
99 1.250000e+000 -1 
71 1.333333e+000 -1 
31 1.538462e+000 -1 
83 1.250000e+000 -1 
107 1.176471e+000 -1 
85 1.250000e+000 -1 
67 1.333333e+000 -1 
87 1.176471e+000 -1 
96 1.111111e+000 -1 
66 1.333333e+000 -1 
65 1.176471e+000 -1 
69 1.250000e+000 -1 
111 1.111111e+000 -1 
89 1.111111e+000 -1 
85 1.250000e+000 -1 
100 1.176471e+000 -1 
82 1.250000e+000 -1 
98 9.500000e-001 -1 
126 9.000000e-001 -1 
97 1.176471e+000 -1 
88 1.250000e+000 -1 
107 1.111111e+000 -1 
70 1 -1 
34 2 -1 
24 1.538462e+000 -1 
52 1.428571e+000 -1 
66 1.250000e+000 -1 
87 1.333333e+000 -1 
49 1.428571e+000 -1 
29 1.428571e+000 -1 
59 1.333333e+000 -1 
54 1.428571e+000 -1 
42 1.666667e+000 -1 
68 1.333333e+000 -1 
82 1.333333e+000 -1 
113 1.111111e+000 -1 
29 2 -1 
46 1.538462e+000 -1 
22 2.222222e+000 -1 
52 1.333333e+000 -1 
99 1.176471e+000 -1 
59 1.428571e+000 -1 
80 1 -1 
77 1.052632e+000 -1 
68 1.250000e+000 -1 
103 1.111111e+000 -1 
100 1 -1 
102 1.176471e+000 -1 
54 8.000000e-001 -1 
76 1.176471e+000 -1 
37 1.428571e+000 -1 
70 8.000000e-001 -1 
67 7.000000e-001 -1 
50 8.000000e-001 -1 
86 6.500000e-001 -1 
60 7.000000e-001 -1 
84 6.000000e-001 -1 
71 6.000000e-001 -1 
99 7.000000e-001 -1 
71 6.000000e-001 -1 
66 7.500000e-001 -1 
53 6.500000e-001 -1 
99 8.000000e-001 -1 
89 1.176471e+000 -1 
96 1.176471e+000 -1 
103 9.500000e-001 -1 
104 9.500000e-001 -1 
103 1.111111e+000 -1 
55 1.333333e+000 -1 
56 1.666667e+000 -1 
39 1.428571e+000 -1 
50 1.666667e+000 -1 
80 1.428571e+000 -1 
85 1.333333e+000 -1 
54 1.538462e+000 -1 
110 1.176471e+000 -1 
89 1.333333e+000 -1 
120 1.111111e+000 -1 
89 1.428571e+000 -1 
71 1.428571e+000 -1 
43 1.538462e+000 -1 
75 1.333333e+000 -1 
78 1.111111e+000 -1 
100 1.176471e+000 -1 
72 1.333333e+000 -1 
38 1.538462e+000 -1 
23 1.666667e+000 -1 
73 1.333333e+000 -1 
66 1.176471e+000 -1 
48 1.428571e+000 -1 
68 1.538462e+000 -1 
72 1.176471e+000 -1 
83 9.000000e-001 -1 
72 1.176471e+000 -1 
58 1 -1 
20 7.000000e-001 -1 
81 7.000000e-001 -1 
48 6.000000e-001 -1 
71 9.000000e-001 -1 
39 9.000000e-001 -1 
56 9.500000e-001 -1 
60 8.500000e-001 -1 
86 1.052632e+000 -1 
107 8.500000e-001 -1 
108 9.500000e-001 -1 
140 1 -1 
59 9.000000e-001 -1 
74 1.428571e+000 -1 
99 1.111111e+000 -1 
90 1.250000e+000 -1 
114 7.000000e-001 -1 
133 8.000000e-001 -1 
57 1.250000e+000 -1 
84 1.111111e+000 -1 
69 1.176471e+000 -1 
98 1.111111e+000 -1 
48 1.250000e+000 -1 
103 1.111111e+000 -1 
70 1.176471e+000 -1 
87 1.052632e+000 -1 
79 1.176471e+000 -1 
100 1.052632e+000 -1 
126 9.500000e-001 -1 
88 1.052632e+000 -1 
116 9.500000e-001 -1 
82 7.500000e-001 -1 
117 7.500000e-001 -1 
101 1.176471e+000 -1 
131 1.052632e+000 -1 
91 8.500000e-001 -1 
95 7.000000e-001 -1 
40 8.500000e-001 -1 
54 8.500000e-001 -1 
81 7.000000e-001 -1 
138 8.500000e-001 -1 
84 7.500000e-001 -1 
80 1.111111e+000 -1 
53 1.052632e+000 -1 
80 9.500000e-001 -1 
107 1.052632e+000 -1 
37 5.000000e-001 -1 
76 7.500000e-001 -1 
104 7.000000e-001 -1 
66 8.000000e-001 -1 
47 7.000000e-001 -1 
45 8.000000e-001 -1 
69 6.500000e-001 -1 
99 9.000000e-001 -1 
68 7.000000e-001 -1 
93 8.500000e-001 -1 
104 1.052632e+000 -1 
83 9.000000e-001 -1 
70 1.176471e+000 -1 
108 1.111111e+000 -1 
77 1.176471e+000 -1 
99 9.500000e-001 -1 
78 1.111111e+000 -1 
84 1.052632e+000 -1 
85 1.111111e+000 -1 
81 1.111111e+000 -1 
90 1.111111e+000 -1 
66 1.250000e+000 -1 
73 9.000000e-001 -1 
95 1 -1 
82 8.500000e-001 -1 
71 1.176471e+000 -1 
94 9.500000e-001 -1 
60 9.500000e-001 -1 
65 1.250000e+000 -1 
81 9.000000e-001 -1 
112 1 -1 
53 1.111111e+000 -1 
71 1.333333e+000 -1 
120 7.500000e-001 -1 
90 1.176471e+000 -1 
91 1.111111e+000 -1 
112 9.000000e-001 -1 
126 1.052632e+000 -1 
99 1.176471e+000 -1 
98 1.052632e+000 -1 
112 9.500000e-001 -1 
124 1.052632e+000 -1 
115 1 -1 
72 1.176471e+000 -1 
96 1.111111e+000 -1 
79 1.176471e+000 -1 
87 1.052632e+000 -1 
72 1.111111e+000 -1 
64 1.333333e+000 -1 
76 1.176471e+000 -1 
69 1.250000e+000 -1 
111 8.500000e-001 -1 
67 1.176471e+000 -1 
93 9.500000e-001 -1 
95 1.176471e+000 -1 
77 9.000000e-001 -1 
71 1.250000e+000 -1 
88 1.052632e+000 -1 
80 1.052632e+000 -1 
82 1.111111e+000 -1 
115 1 -1 
63 1.333333e+000 -1 
49 1.818182e+000 -1 
101 1.333333e+000 -1 
74 1.666667e+000 -1 
73 1.666667e+000 -1 
85 1.428571e+000 -1 
49 2 -1 
106 1.250000e+000 -1 
50 2 -1 
64 1.666667e+000 -1 
90 1.333333e+000 -1 
80 7.000000e-001 -1 
78 6.500000e-001 -1 
72 7.000000e-001 -1 
76 6.000000e-001 -1 
92 6.500000e-001 -1 
73 7.000000e-001 -1 
89 7.500000e-001 -1 
115 8.000000e-001 -1 
67 7.000000e-001 -1 
92 6.500000e-001 -1 
75 1.250000e+000 -1 
94 1.111111e+000 -1 
96 1.176471e+000 -1 
92 9.500000e-001 -1 
81 1.176471e+000 -1 
73 1.250000e+000 -1 
87 1.250000e+000 -1 
85 1.176471e+000 -1 
80 1.333333e+000 -1 
37 1.428571e+000 -1 
15 1.176471e+000 -1 
17 1 -1 
25 9.000000e-001 -1 
6 1.111111e+000 -1 
6 1.428571e+000 -1 
23 1.176471e+000 -1 
15 1.176471e+000 -1 
11 1.818182e+000 -1 
19 9.000000e-001 -1 
26 1.111111e+000 -1 
94 7.500000e-001 -1 
126 9.000000e-001 -1 
109 9.000000e-001 -1 
93 1.250000e+000 -1 
128 9.000000e-001 -1 
103 1.052632e+000 -1 
108 1.176471e+000 -1 
127 1.176471e+000 -1 
146 1.111111e+000 -1 
123 1.111111e+000 -1 
42 1.250000e+000 -1 
123 1.052632e+000 -1 
116 8.000000e-001 -1 
84 8.000000e-001 -1 
59 1.111111e+000 -1 
85 1.111111e+000 -1 
54 1.250000e+000 -1 
83 9.000000e-001 -1 
113 9.500000e-001 -1 
90 9.000000e-001 -1 
47 1 -1 
109 9.500000e-001 -1 
97 9.000000e-001 -1 
53 1.052632e+000 -1 
109 9.000000e-001 -1 
125 8.000000e-001 -1 
78 8.500000e-001 -1 
55 9.500000e-001 -1 
119 9.500000e-001 -1 
89 1 -1 
71 9.000000e-001 -1 
88 8.500000e-001 -1 
84 1.052632e+000 -1 
91 8.000000e-001 -1 
88 1.052632e+000 -1 
71 8.000000e-001 -1 
115 8.500000e-001 -1 
73 9.000000e-001 -1 
60 1.250000e+000 -1 
85 1.250000e+000 -1 
22 5.500000e-001 -1 
36 6.500000e-001 -1 
25 8.000000e-001 -1 
46 8.500000e-001 -1 
34 9.000000e-001 -1 
57 8.500000e-001 -1 
35 7.000000e-001 -1 
56 8.000000e-001 -1 
40 6.500000e-001 -1 
35 8.500000e-001 -1 
91 1 -1 
108 1.111111e+000 -1 
79 1.250000e+000 -1 
52 1.666667e+000 -1 
38 1.666667e+000 -1 
97 1.250000e+000 -1 
68 1.333333e+000 -1 
77 1.250000e+000 -1 
86 1.428571e+000 -1 
75 1.111111e+000 -1 
84 9.000000e-001 -1 
80 1.250000e+000 -1 
63 9.500000e-001 -1 
50 1.052632e+000 -1 
101 9.500000e-001 -1 
